millis,type,message
1019988613,INFO,Enabling MessageSender transmissions
1020038262,INFO,Starting analysis m: 5068 t: 1 e: 8
1020038541,WARN,Disabling MessageSender transmissions
1020039667,INFO,Completed analysis m: 5068 t: 1 e: 8
1020039692,INFO,Enabling MessageSender transmissions
1020077344,INFO,powerData | solV: 7.07
1020077367,INFO,powerData | solI: 0.04
1020077385,INFO,powerData | battV: 4.14
1020077406,INFO,powerData | battI: -0.01
1020077424,INFO,powerData | busV: 4.30
1020077445,INFO,powerData | busI: 0.04
1020077463,INFO,powerData | BQ status reg: 180
1020077484,INFO,powerData | Fault reg: 0
1020077506,INFO,powerData | Charge status: 3
1020077524,INFO,powerData | DPM status: 0
1020089333,INFO,Starting analysis m: 5068 t: 1 e: 9
1020089608,WARN,Disabling MessageSender transmissions
1020090730,INFO,Completed analysis m: 5068 t: 1 e: 9
1020090755,INFO,Enabling MessageSender transmissions
1020140408,INFO,Starting analysis m: 5068 t: 1 e: 10
1020140689,WARN,Disabling MessageSender transmissions
1020141809,INFO,Completed analysis m: 5068 t: 1 e: 10
1020141832,INFO,Enabling MessageSender transmissions
1020191471,INFO,Starting analysis m: 5068 t: 1 e: 11
1020191746,WARN,Disabling MessageSender transmissions
1020192866,INFO,Completed analysis m: 5068 t: 1 e: 11
1020192888,INFO,Enabling MessageSender transmissions
1020242532,INFO,Starting analysis m: 5068 t: 1 e: 12
1020242806,WARN,Disabling MessageSender transmissions
1020243933,INFO,Completed analysis m: 5068 t: 1 e: 12
1020243955,INFO,Enabling MessageSender transmissions
1020293605,INFO,Starting analysis m: 5068 t: 1 e: 13
1020293885,WARN,Disabling MessageSender transmissions
1020295000,INFO,Completed analysis m: 5068 t: 1 e: 13
1020295024,INFO,Enabling MessageSender transmissions
1020344676,INFO,Starting analysis m: 5068 t: 1 e: 14
1020344950,WARN,Disabling MessageSender transmissions
1020346075,INFO,Completed analysis m: 5068 t: 1 e: 14
1020346099,INFO,Enabling MessageSender transmissions
1020377384,INFO,powerData | solV: 7.01
1020377407,INFO,powerData | solI: 0.04
1020377425,INFO,powerData | battV: 4.14
1020377446,INFO,powerData | battI: -0.01
1020377468,INFO,powerData | busV: 4.30
1020377489,INFO,powerData | busI: 0.05
1020377507,INFO,powerData | BQ status reg: 180
1020377528,INFO,powerData | Fault reg: 0
1020377546,INFO,powerData | Charge status: 3
1020377567,INFO,powerData | DPM status: 0
1020395749,INFO,Starting analysis m: 5068 t: 1 e: 15
1020396029,WARN,Disabling MessageSender transmissions
1020397150,INFO,Completed analysis m: 5068 t: 1 e: 15
1020397172,INFO,Enabling MessageSender transmissions
1020446814,INFO,Starting analysis m: 5068 t: 1 e: 16
1020447088,WARN,Disabling MessageSender transmissions
1020448221,INFO,Completed analysis m: 5068 t: 1 e: 16
1020448245,INFO,Enabling MessageSender transmissions
1020497889,INFO,Starting analysis m: 5068 t: 1 e: 17
1020498163,WARN,Disabling MessageSender transmissions
1020499279,INFO,Completed analysis m: 5068 t: 1 e: 17
1020499302,INFO,Enabling MessageSender transmissions
1020548962,INFO,Starting analysis m: 5068 t: 1 e: 18
1020549238,WARN,Disabling MessageSender transmissions
1020550395,INFO,Completed analysis m: 5068 t: 1 e: 18
1020550418,INFO,Enabling MessageSender transmissions
1020600016,INFO,Starting analysis m: 5068 t: 1 e: 19
1020600293,WARN,Disabling MessageSender transmissions
1020601417,INFO,Completed analysis m: 5068 t: 1 e: 19
1020601442,INFO,Enabling MessageSender transmissions
1020651091,INFO,Starting analysis m: 5068 t: 1 e: 20
1020651372,WARN,Disabling MessageSender transmissions
1020652492,INFO,Completed analysis m: 5068 t: 1 e: 20
1020652523,INFO,Enabling MessageSender transmissions
1020677412,INFO,powerData | solV: 7.34
1020677435,INFO,powerData | solI: 0.05
1020677453,INFO,powerData | battV: 4.14
1020677474,INFO,powerData | battI: -0.01
1020677492,INFO,powerData | busV: 4.30
1020677513,INFO,powerData | busI: 0.05
1020677531,INFO,powerData | BQ status reg: 180
1020677552,INFO,powerData | Fault reg: 0
1020677572,INFO,powerData | Charge status: 3
1020677591,INFO,powerData | DPM status: 0
1020702154,INFO,Starting analysis m: 5068 t: 1 e: 21
1020702431,WARN,Disabling MessageSender transmissions
1020703526,INFO,Completed analysis m: 5068 t: 1 e: 21
1020703549,INFO,Enabling MessageSender transmissions
1020753221,INFO,Starting analysis m: 5068 t: 1 e: 22
1020753496,WARN,Disabling MessageSender transmissions
1020754632,INFO,Completed analysis m: 5068 t: 1 e: 22
1020754657,INFO,Enabling MessageSender transmissions
1020804296,INFO,Starting analysis m: 5068 t: 1 e: 23
1020804577,WARN,Disabling MessageSender transmissions
1020805697,INFO,Completed analysis m: 5068 t: 1 e: 23
1020805720,INFO,Enabling MessageSender transmissions
1020855359,INFO,Starting analysis m: 5068 t: 1 e: 24
1020855633,WARN,Disabling MessageSender transmissions
1020856762,INFO,Completed analysis m: 5068 t: 1 e: 24
1020856784,INFO,Enabling MessageSender transmissions
1020906430,INFO,Starting analysis m: 5068 t: 1 e: 25
1020906706,WARN,Disabling MessageSender transmissions
1020907827,INFO,Completed analysis m: 5068 t: 1 e: 25
1020907851,INFO,Enabling MessageSender transmissions
1020957505,INFO,Starting analysis m: 5068 t: 1 e: 26
1020957786,WARN,Disabling MessageSender transmissions
1020958910,INFO,Completed analysis m: 5068 t: 1 e: 26
1020958932,INFO,Enabling MessageSender transmissions
1020977434,INFO,powerData | solV: 7.27
1020977457,INFO,powerData | solI: 0.04
1020977475,INFO,powerData | battV: 4.14
1020977496,INFO,powerData | battI: -0.01
1020977514,INFO,powerData | busV: 4.30
1020977534,INFO,powerData | busI: 0.04
1020977553,INFO,powerData | BQ status reg: 180
1020977577,INFO,powerData | Fault reg: 0
1020977598,INFO,powerData | Charge status: 3
1020977616,INFO,powerData | DPM status: 0
1021008570,INFO,Starting analysis m: 5068 t: 1 e: 27
1021008844,WARN,Disabling MessageSender transmissions
1021009971,INFO,Completed analysis m: 5068 t: 1 e: 27
1021009995,INFO,Enabling MessageSender transmissions
1021059645,INFO,Starting analysis m: 5068 t: 1 e: 28
1021059919,WARN,Disabling MessageSender transmissions
1021061054,INFO,Completed analysis m: 5068 t: 1 e: 28
1021061081,INFO,Enabling MessageSender transmissions
1021110708,INFO,Starting analysis m: 5068 t: 1 e: 29
1021110988,WARN,Disabling MessageSender transmissions
1021112115,INFO,Completed analysis m: 5068 t: 1 e: 29
1021112139,INFO,Enabling MessageSender transmissions
1021161777,INFO,Starting analysis m: 5068 t: 1 e: 30
1021162102,WARN,Disabling MessageSender transmissions
1021163220,INFO,Completed analysis m: 5068 t: 1 e: 30
1021163243,INFO,Enabling MessageSender transmissions
1021212841,INFO,Starting analysis m: 5068 t: 1 e: 31
1021213116,WARN,Disabling MessageSender transmissions
1021214242,INFO,Completed analysis m: 5068 t: 1 e: 31
1021214267,INFO,Enabling MessageSender transmissions
1021263919,INFO,Starting analysis m: 5068 t: 1 e: 32
1021264199,WARN,Disabling MessageSender transmissions
1021265315,INFO,Completed analysis m: 5068 t: 1 e: 32
1021265338,INFO,Processing stats m: 5068 t: 1 e: 33
1021270618,INFO,Finished collection for m: 5068 in 1747
1021270646,INFO,Submitting 48 byte / 378 bit message: 
1021270679,DEBUG,Message submitted to Q at index 0 count_id: 247
1021270702,DEBUG,1 messages in Q
1021270743,INFO,Enabling MessageSender transmissions
1021270767,DEBUG,Sending Q index: 0 id: 247
1021277460,INFO,powerData | solV: 7.42
1021277483,INFO,powerData | solI: 0.04
1021277503,INFO,powerData | battV: 4.14
1021277523,INFO,powerData | battI: -0.01
1021277544,INFO,powerData | busV: 4.30
1021277562,INFO,powerData | busI: 0.04
1021277583,INFO,powerData | BQ status reg: 180
1021277607,INFO,powerData | Fault reg: 0
1021277626,INFO,powerData | Charge status: 3
1021277646,INFO,powerData | DPM status: 0
1021298321,INFO,Send complete: Q index: 0 count_id 247
1021323323,INFO,Starting collection m: 5069 t: 0 at 1610747515.20
1021425106,INFO,Starting analysis m: 5069 t: 0 e: 0
1021425381,WARN,Disabling MessageSender transmissions
1021426317,INFO,Completed analysis m: 5069 t: 0 e: 0
1021426339,INFO,Enabling MessageSender transmissions
1021476175,INFO,Starting analysis m: 5069 t: 0 e: 1
1021476456,WARN,Disabling MessageSender transmissions
1021477578,INFO,Completed analysis m: 5069 t: 0 e: 1
1021477601,INFO,Enabling MessageSender transmissions
1021527236,INFO,Starting analysis m: 5069 t: 0 e: 2
1021527517,WARN,Disabling MessageSender transmissions
1021528641,INFO,Completed analysis m: 5069 t: 0 e: 2
1021528664,INFO,Enabling MessageSender transmissions
1021577496,INFO,powerData | solV: 7.26
1021577519,INFO,powerData | solI: 0.04
1021577537,INFO,powerData | battV: 4.13
1021577562,INFO,powerData | battI: -0.01
1021577580,INFO,powerData | busV: 4.30
1021577601,INFO,powerData | busI: 0.05
1021577619,INFO,powerData | BQ status reg: 180
1021577639,INFO,powerData | Fault reg: 0
1021577668,INFO,powerData | Charge status: 3
1021577928,INFO,powerData | DPM status: 0
1021578532,INFO,Starting analysis m: 5069 t: 0 e: 3
1021578850,WARN,Disabling MessageSender transmissions
1021579964,INFO,Completed analysis m: 5069 t: 0 e: 3
1021579986,INFO,Enabling MessageSender transmissions
1021629370,INFO,Starting analysis m: 5069 t: 0 e: 4
1021629644,WARN,Disabling MessageSender transmissions
1021630771,INFO,Completed analysis m: 5069 t: 0 e: 4
1021630795,INFO,Enabling MessageSender transmissions
1021680447,INFO,Starting analysis m: 5069 t: 0 e: 5
1021680779,WARN,Disabling MessageSender transmissions
1021681899,INFO,Completed analysis m: 5069 t: 0 e: 5
1021681922,INFO,Enabling MessageSender transmissions
1021731514,INFO,Starting analysis m: 5069 t: 0 e: 6
1021731792,WARN,Disabling MessageSender transmissions
1021732917,INFO,Completed analysis m: 5069 t: 0 e: 6
1021732939,INFO,Enabling MessageSender transmissions
1021782579,INFO,Starting analysis m: 5069 t: 0 e: 7
1021782851,WARN,Disabling MessageSender transmissions
1021783971,INFO,Completed analysis m: 5069 t: 0 e: 7
1021783994,INFO,Enabling MessageSender transmissions
1021833660,INFO,Starting analysis m: 5069 t: 0 e: 8
1021833934,WARN,Disabling MessageSender transmissions
1021835053,INFO,Completed analysis m: 5069 t: 0 e: 8
1021835081,INFO,Enabling MessageSender transmissions
1021877528,INFO,powerData | solV: 7.46
1021877551,INFO,powerData | solI: 0.04
1021877569,INFO,powerData | battV: 4.13
1021877590,INFO,powerData | battI: -0.01
1021877608,INFO,powerData | busV: 4.30
1021877628,INFO,powerData | busI: 0.04
1021877649,INFO,powerData | BQ status reg: 180
1021877667,INFO,powerData | Fault reg: 0
1021877688,INFO,powerData | Charge status: 3
1021877706,INFO,powerData | DPM status: 0
1021884725,INFO,Starting analysis m: 5069 t: 0 e: 9
1021884999,WARN,Disabling MessageSender transmissions
1021886119,INFO,Completed analysis m: 5069 t: 0 e: 9
1021886142,INFO,Enabling MessageSender transmissions
1021935783,INFO,Starting analysis m: 5069 t: 0 e: 10
1021936064,WARN,Disabling MessageSender transmissions
1021937184,INFO,Completed analysis m: 5069 t: 0 e: 10
1021937207,INFO,Enabling MessageSender transmissions
1021986856,INFO,Starting analysis m: 5069 t: 0 e: 11
1021987129,WARN,Disabling MessageSender transmissions
1021988257,INFO,Completed analysis m: 5069 t: 0 e: 11
1021988282,INFO,Enabling MessageSender transmissions
1022037919,INFO,Starting analysis m: 5069 t: 0 e: 12
1022038194,WARN,Disabling MessageSender transmissions
1022039326,INFO,Completed analysis m: 5069 t: 0 e: 12
1022039351,INFO,Enabling MessageSender transmissions
1022089000,INFO,Starting analysis m: 5069 t: 0 e: 13
1022089281,WARN,Disabling MessageSender transmissions
1022090418,INFO,Completed analysis m: 5069 t: 0 e: 13
1022090444,INFO,Enabling MessageSender transmissions
1022140067,INFO,Starting analysis m: 5069 t: 0 e: 14
1022140342,WARN,Disabling MessageSender transmissions
1022141456,INFO,Completed analysis m: 5069 t: 0 e: 14
1022141480,INFO,Enabling MessageSender transmissions
1022177552,INFO,powerData | solV: 7.41
1022177574,INFO,powerData | solI: 0.04
1022177593,INFO,powerData | battV: 4.14
1022177613,INFO,powerData | battI: -0.01
1022177634,INFO,powerData | busV: 4.30
1022177654,INFO,powerData | busI: 0.04
1022177679,INFO,powerData | BQ status reg: 180
1022177699,INFO,powerData | Fault reg: 0
1022177720,INFO,powerData | Charge status: 3
1022177738,INFO,powerData | DPM status: 0
1022191136,INFO,Starting analysis m: 5069 t: 0 e: 15
1022191411,WARN,Disabling MessageSender transmissions
1022192551,INFO,Completed analysis m: 5069 t: 0 e: 15
1022192574,INFO,Enabling MessageSender transmissions
1022242195,INFO,Starting analysis m: 5069 t: 0 e: 16
1022242476,WARN,Disabling MessageSender transmissions
1022243596,INFO,Completed analysis m: 5069 t: 0 e: 16
1022243620,INFO,Enabling MessageSender transmissions
1022293266,INFO,Starting analysis m: 5069 t: 0 e: 17
1022293540,WARN,Disabling MessageSender transmissions
1022294667,INFO,Completed analysis m: 5069 t: 0 e: 17
1022294689,INFO,Enabling MessageSender transmissions
1022344335,INFO,Starting analysis m: 5069 t: 0 e: 18
1022344609,WARN,Disabling MessageSender transmissions
1022345738,INFO,Completed analysis m: 5069 t: 0 e: 18
1022345760,INFO,Enabling MessageSender transmissions
1022395404,INFO,Starting analysis m: 5069 t: 0 e: 19
1022395684,WARN,Disabling MessageSender transmissions
1022396805,INFO,Completed analysis m: 5069 t: 0 e: 19
1022396827,INFO,Enabling MessageSender transmissions
1022446475,INFO,Starting analysis m: 5069 t: 0 e: 20
1022446749,WARN,Disabling MessageSender transmissions
1022447876,INFO,Completed analysis m: 5069 t: 0 e: 20
1022447900,INFO,Enabling MessageSender transmissions
1022477588,INFO,powerData | solV: 7.25
1022477615,INFO,powerData | solI: 0.04
1022477633,INFO,powerData | battV: 4.13
1022477654,INFO,powerData | battI: -0.01
1022477674,INFO,powerData | busV: 4.30
1022477692,INFO,powerData | busI: 0.05
1022477713,INFO,powerData | BQ status reg: 180
1022477731,INFO,powerData | Fault reg: 0
1022477752,INFO,powerData | Charge status: 3
1022477770,INFO,powerData | DPM status: 0
1022497542,INFO,Starting analysis m: 5069 t: 0 e: 21
1022497814,WARN,Disabling MessageSender transmissions
1022498926,INFO,Completed analysis m: 5069 t: 0 e: 21
1022498953,INFO,Enabling MessageSender transmissions
1022548621,INFO,Starting analysis m: 5069 t: 0 e: 22
1022548901,WARN,Disabling MessageSender transmissions
1022550032,INFO,Completed analysis m: 5069 t: 0 e: 22
1022550054,INFO,Enabling MessageSender transmissions
1022599680,INFO,Starting analysis m: 5069 t: 0 e: 23
1022599954,WARN,Disabling MessageSender transmissions
1022601074,INFO,Completed analysis m: 5069 t: 0 e: 23
1022601097,INFO,Enabling MessageSender transmissions
1022650746,INFO,Starting analysis m: 5069 t: 0 e: 24
1022651023,WARN,Disabling MessageSender transmissions
1022652147,INFO,Completed analysis m: 5069 t: 0 e: 24
1022652172,INFO,Enabling MessageSender transmissions
1022701815,INFO,Starting analysis m: 5069 t: 0 e: 25
1022702096,WARN,Disabling MessageSender transmissions
1022703228,INFO,Completed analysis m: 5069 t: 0 e: 25
1022703251,INFO,Enabling MessageSender transmissions
1022752888,INFO,Starting analysis m: 5069 t: 0 e: 26
1022753167,WARN,Disabling MessageSender transmissions
1022754289,INFO,Completed analysis m: 5069 t: 0 e: 26
1022754312,INFO,Enabling MessageSender transmissions
1022777608,INFO,powerData | solV: 7.13
1022777630,INFO,powerData | solI: 0.05
1022777651,INFO,powerData | battV: 4.13
1022777669,INFO,powerData | battI: -0.01
1022777690,INFO,powerData | busV: 4.30
1022777708,INFO,powerData | busI: 0.05
1022777729,INFO,powerData | BQ status reg: 180
1022777749,INFO,powerData | Fault reg: 0
1022777769,INFO,powerData | Charge status: 3
1022777794,INFO,powerData | DPM status: 0
1022803959,INFO,Starting analysis m: 5069 t: 0 e: 27
1022804234,WARN,Disabling MessageSender transmissions
1022805354,INFO,Completed analysis m: 5069 t: 0 e: 27
1022805379,INFO,Enabling MessageSender transmissions
1022855030,INFO,Starting analysis m: 5069 t: 0 e: 28
1022855311,WARN,Disabling MessageSender transmissions
1022856427,INFO,Completed analysis m: 5069 t: 0 e: 28
1022856450,INFO,Enabling MessageSender transmissions
1022906099,INFO,Starting analysis m: 5069 t: 0 e: 29
1022906368,WARN,Disabling MessageSender transmissions
1022907494,INFO,Completed analysis m: 5069 t: 0 e: 29
1022907516,INFO,Enabling MessageSender transmissions
1022957164,INFO,Starting analysis m: 5069 t: 0 e: 30
1022957488,WARN,Disabling MessageSender transmissions
1022958614,INFO,Completed analysis m: 5069 t: 0 e: 30
1022958639,INFO,Enabling MessageSender transmissions
1023008233,INFO,Starting analysis m: 5069 t: 0 e: 31
1023008512,WARN,Disabling MessageSender transmissions
